0.0,0.958,0.958,0.958,0.958,0.875,0.8059999999999999,0.917,0.8059999999999999,0.917,0.8059999999999999,0.764,0.917,0.875,0.764,0.917,0.764,0.847,0.778,0.764,0.917,0.778,0.917,0.722,0.667,0.736,0.722,0.792,0.542,0.6809999999999999,0.736,0.75,0.6809999999999999,0.569,0.722,0.764,0.722,0.528,0.722,0.653,0.708,0.75,0.6809999999999999,0.569,0.722,0.6940000000000001,0.75,0.722,0.444,0.75,0.833,0.5,0.764,0.722,0.6940000000000001
0.958,0.0,1.0,1.0,1.0,0.917,0.764,0.875,0.764,0.875,0.764,0.722,0.875,0.833,0.8059999999999999,0.875,0.722,0.889,0.8190000000000001,0.8059999999999999,0.875,0.8190000000000001,0.875,0.6809999999999999,0.625,0.778,0.6809999999999999,0.833,0.583,0.639,0.778,0.708,0.639,0.611,0.764,0.722,0.764,0.486,0.764,0.611,0.75,0.708,0.639,0.611,0.764,0.653,0.708,0.764,0.40299999999999997,0.708,0.792,0.542,0.722,0.764,0.653
0.958,1.0,0.0,1.0,1.0,0.917,0.764,0.875,0.764,0.875,0.764,0.722,0.875,0.833,0.8059999999999999,0.875,0.722,0.889,0.8190000000000001,0.8059999999999999,0.875,0.8190000000000001,0.875,0.6809999999999999,0.625,0.778,0.6809999999999999,0.833,0.583,0.639,0.778,0.708,0.639,0.611,0.764,0.722,0.764,0.486,0.764,0.611,0.75,0.708,0.639,0.611,0.764,0.653,0.708,0.764,0.40299999999999997,0.708,0.792,0.542,0.722,0.764,0.653
0.958,1.0,1.0,0.0,1.0,0.917,0.764,0.875,0.764,0.875,0.764,0.722,0.875,0.833,0.8059999999999999,0.875,0.722,0.889,0.8190000000000001,0.8059999999999999,0.875,0.8190000000000001,0.875,0.6809999999999999,0.625,0.778,0.6809999999999999,0.833,0.583,0.639,0.778,0.708,0.639,0.611,0.764,0.722,0.764,0.486,0.764,0.611,0.75,0.708,0.639,0.611,0.764,0.653,0.708,0.764,0.40299999999999997,0.708,0.792,0.542,0.722,0.764,0.653
0.958,1.0,1.0,1.0,0.0,0.917,0.764,0.875,0.764,0.875,0.764,0.722,0.875,0.833,0.8059999999999999,0.875,0.722,0.889,0.8190000000000001,0.8059999999999999,0.875,0.8190000000000001,0.875,0.6809999999999999,0.625,0.778,0.6809999999999999,0.833,0.583,0.639,0.778,0.708,0.639,0.611,0.764,0.722,0.764,0.486,0.764,0.611,0.75,0.708,0.639,0.611,0.764,0.653,0.708,0.764,0.40299999999999997,0.708,0.792,0.542,0.722,0.764,0.653
0.875,0.917,0.917,0.917,0.917,0.0,0.847,0.792,0.847,0.792,0.847,0.722,0.792,0.917,0.889,0.792,0.722,0.8059999999999999,0.8190000000000001,0.889,0.792,0.8190000000000001,0.792,0.6809999999999999,0.708,0.6940000000000001,0.6809999999999999,0.75,0.667,0.639,0.6940000000000001,0.792,0.639,0.528,0.764,0.722,0.847,0.40299999999999997,0.764,0.528,0.833,0.792,0.639,0.528,0.764,0.569,0.792,0.764,0.486,0.792,0.708,0.542,0.722,0.847,0.569
0.8059999999999999,0.764,0.764,0.764,0.764,0.847,0.0,0.722,1.0,0.722,1.0,0.764,0.722,0.847,0.958,0.722,0.764,0.653,0.667,0.958,0.722,0.667,0.722,0.722,0.861,0.542,0.722,0.597,0.736,0.6809999999999999,0.542,0.833,0.792,0.375,0.722,0.653,0.917,0.33299999999999996,0.722,0.45799999999999996,0.6809999999999999,0.833,0.792,0.375,0.722,0.5,0.9440000000000001,0.722,0.41700000000000004,0.9440000000000001,0.639,0.5,0.653,0.917,0.5
0.917,0.875,0.875,0.875,0.875,0.792,0.722,0.0,0.722,1.0,0.722,0.6809999999999999,1.0,0.792,0.6809999999999999,1.0,0.6809999999999999,0.764,0.6940000000000001,0.6809999999999999,1.0,0.6940000000000001,1.0,0.639,0.75,0.653,0.639,0.708,0.45799999999999996,0.764,0.653,0.667,0.764,0.486,0.639,0.6809999999999999,0.639,0.611,0.639,0.736,0.625,0.667,0.764,0.486,0.639,0.778,0.667,0.639,0.528,0.667,0.75,0.41700000000000004,0.6809999999999999,0.639,0.778
0.8059999999999999,0.764,0.764,0.764,0.764,0.847,1.0,0.722,0.0,0.722,1.0,0.764,0.722,0.847,0.958,0.722,0.764,0.653,0.667,0.958,0.722,0.667,0.722,0.722,0.861,0.542,0.722,0.597,0.736,0.6809999999999999,0.542,0.833,0.792,0.375,0.722,0.653,0.917,0.33299999999999996,0.722,0.45799999999999996,0.6809999999999999,0.833,0.792,0.375,0.722,0.5,0.9440000000000001,0.722,0.41700000000000004,0.9440000000000001,0.639,0.5,0.653,0.917,0.5
0.917,0.875,0.875,0.875,0.875,0.792,0.722,1.0,0.722,0.0,0.722,0.6809999999999999,1.0,0.792,0.6809999999999999,1.0,0.6809999999999999,0.764,0.6940000000000001,0.6809999999999999,1.0,0.6940000000000001,1.0,0.639,0.75,0.653,0.639,0.708,0.45799999999999996,0.764,0.653,0.667,0.764,0.486,0.639,0.6809999999999999,0.639,0.611,0.639,0.736,0.625,0.667,0.764,0.486,0.639,0.778,0.667,0.639,0.528,0.667,0.75,0.41700000000000004,0.6809999999999999,0.639,0.778
