0.0,0.847,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.889,0.889,0.722,0.8059999999999999,0.889,0.889,0.722,0.722,0.889,0.889,0.6940000000000001,0.722,0.6809999999999999,0.653,0.514,0.653,0.653,0.653,0.708,0.708,0.722,0.528,0.528,0.528,0.722,0.611,0.611,0.6940000000000001,0.6940000000000001,0.597,0.597,0.597,0.597,0.653,0.653,0.597,0.569,0.569,0.653,0.653,0.653,0.653,0.514,0.722,0.639
0.847,0.0,0.917,0.917,0.917,0.917,0.917,0.917,0.6940000000000001,0.6940000000000001,0.736,0.736,0.875,0.875,0.958,0.958,0.764,0.764,0.958,0.958,0.542,0.792,0.833,0.5,0.667,0.8059999999999999,0.8059999999999999,0.8059999999999999,0.778,0.778,0.569,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.569,0.764,0.764,0.764,0.764,0.75,0.75,0.75,0.75,0.722,0.722,0.528,0.722,0.722,0.722,0.722,0.722,0.722,0.444,0.653,0.708
0.764,0.917,0.0,1.0,1.0,1.0,1.0,1.0,0.778,0.778,0.653,0.653,0.792,0.792,0.875,0.875,0.6809999999999999,0.6809999999999999,0.875,0.875,0.45799999999999996,0.708,0.75,0.41700000000000004,0.75,0.722,0.722,0.722,0.6940000000000001,0.6940000000000001,0.486,0.764,0.764,0.764,0.486,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.667,0.667,0.667,0.667,0.639,0.639,0.611,0.639,0.639,0.639,0.639,0.639,0.639,0.528,0.736,0.625
0.764,0.917,1.0,0.0,1.0,1.0,1.0,1.0,0.778,0.778,0.653,0.653,0.792,0.792,0.875,0.875,0.6809999999999999,0.6809999999999999,0.875,0.875,0.45799999999999996,0.708,0.75,0.41700000000000004,0.75,0.722,0.722,0.722,0.6940000000000001,0.6940000000000001,0.486,0.764,0.764,0.764,0.486,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.667,0.667,0.667,0.667,0.639,0.639,0.611,0.639,0.639,0.639,0.639,0.639,0.639,0.528,0.736,0.625
0.764,0.917,1.0,1.0,0.0,1.0,1.0,1.0,0.778,0.778,0.653,0.653,0.792,0.792,0.875,0.875,0.6809999999999999,0.6809999999999999,0.875,0.875,0.45799999999999996,0.708,0.75,0.41700000000000004,0.75,0.722,0.722,0.722,0.6940000000000001,0.6940000000000001,0.486,0.764,0.764,0.764,0.486,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.667,0.667,0.667,0.667,0.639,0.639,0.611,0.639,0.639,0.639,0.639,0.639,0.639,0.528,0.736,0.625
0.764,0.917,1.0,1.0,1.0,0.0,1.0,1.0,0.778,0.778,0.653,0.653,0.792,0.792,0.875,0.875,0.6809999999999999,0.6809999999999999,0.875,0.875,0.45799999999999996,0.708,0.75,0.41700000000000004,0.75,0.722,0.722,0.722,0.6940000000000001,0.6940000000000001,0.486,0.764,0.764,0.764,0.486,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.667,0.667,0.667,0.667,0.639,0.639,0.611,0.639,0.639,0.639,0.639,0.639,0.639,0.528,0.736,0.625
0.764,0.917,1.0,1.0,1.0,1.0,0.0,1.0,0.778,0.778,0.653,0.653,0.792,0.792,0.875,0.875,0.6809999999999999,0.6809999999999999,0.875,0.875,0.45799999999999996,0.708,0.75,0.41700000000000004,0.75,0.722,0.722,0.722,0.6940000000000001,0.6940000000000001,0.486,0.764,0.764,0.764,0.486,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.667,0.667,0.667,0.667,0.639,0.639,0.611,0.639,0.639,0.639,0.639,0.639,0.639,0.528,0.736,0.625
0.764,0.917,1.0,1.0,1.0,1.0,1.0,0.0,0.778,0.778,0.653,0.653,0.792,0.792,0.875,0.875,0.6809999999999999,0.6809999999999999,0.875,0.875,0.45799999999999996,0.708,0.75,0.41700000000000004,0.75,0.722,0.722,0.722,0.6940000000000001,0.6940000000000001,0.486,0.764,0.764,0.764,0.486,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.667,0.667,0.667,0.667,0.639,0.639,0.611,0.639,0.639,0.639,0.639,0.639,0.639,0.528,0.736,0.625
0.764,0.6940000000000001,0.778,0.778,0.778,0.778,0.778,0.778,0.0,1.0,0.875,0.875,0.569,0.569,0.653,0.653,0.569,0.569,0.653,0.653,0.6809999999999999,0.486,0.528,0.639,0.528,0.5,0.5,0.5,0.47200000000000003,0.47200000000000003,0.597,0.542,0.542,0.542,0.597,0.45799999999999996,0.45799999999999996,0.45799999999999996,0.45799999999999996,0.444,0.444,0.444,0.444,0.41700000000000004,0.41700000000000004,0.833,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.75,0.958,0.40299999999999997
0.764,0.6940000000000001,0.778,0.778,0.778,0.778,0.778,0.778,1.0,0.0,0.875,0.875,0.569,0.569,0.653,0.653,0.569,0.569,0.653,0.653,0.6809999999999999,0.486,0.528,0.639,0.528,0.5,0.5,0.5,0.47200000000000003,0.47200000000000003,0.597,0.542,0.542,0.542,0.597,0.45799999999999996,0.45799999999999996,0.45799999999999996,0.45799999999999996,0.444,0.444,0.444,0.444,0.41700000000000004,0.41700000000000004,0.833,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.75,0.958,0.40299999999999997
