34
37
32
1
0
39
43
40
25
31
24
21
29
44
19
28
20
35
15
18
27
14
26
23
30
47
22
38
45
42
48
9
3
54
17
10
4
52
16
33
41
8
2
53
7
51
13
6
49
12
36
46
11
5
50
