1
3
54
13
17
26
14
24
20
31
0
2
53
22
38
45
10
5
50
43
27
6
49
34
23
33
41
11
4
52
9
35
32
12
42
48
18
28
44
7
51
15
25
21
40
39
16
30
47
19
29
37
8
36
46
